,Distance,Radius,X,Y,Z
988,122.62700000000001,4.945,258.358,237.081,231.02599999999998
989,122.804,4.925,258.534,237.102,231.017
990,122.96700000000001,4.901,258.697,237.102,231.01
991,123.11699999999999,4.873,258.846,237.08,231.00400000000002
992,123.25799999999998,4.843,258.981,237.045,230.99900000000002
993,123.39000000000001,4.811,259.107,237.003,230.993
994,123.51500000000001,4.779,259.225,236.963,230.985
995,123.63399999999999,4.75,259.34,236.93400000000003,230.97299999999998
996,123.749,4.724,259.453,236.923,230.956
997,123.86699999999999,4.703,259.567,236.938,230.93400000000003
998,123.999,4.689,259.686,236.989,230.90400000000002
999,124.16,4.684,259.812,237.082,230.865
1000,124.364,4.689,259.948,237.226,230.817
1001,124.62299999999999,4.707,260.097,237.429,230.75799999999998
1002,124.94200000000001,4.74,260.26099999999997,237.69400000000002,230.687
1003,125.31299999999999,4.79,260.434,238.011,230.608
1004,125.72299999999998,4.859,260.615,238.36900000000003,230.524
1005,126.15899999999999,4.948,260.798,238.75599999999997,230.437
1006,126.61000000000001,5.053999999999999,260.98,239.16,230.351
1007,127.06299999999999,5.169,261.157,239.56799999999998,230.269
1008,127.505,5.287000000000001,261.325,239.97,230.19400000000002
1009,127.923,5.402,261.47900000000004,240.35299999999998,230.12900000000002
1010,128.305,5.507000000000001,261.616,240.706,230.077
1011,128.639,5.596,261.733,241.017,230.042
1012,128.911,5.662000000000001,261.824,241.273,230.02599999999998
1013,129.117,5.706,261.88599999999997,241.46900000000002,230.03099999999998
1014,129.267,5.731,261.921,241.614,230.051
1015,129.374,5.74,261.92900000000003,241.71599999999998,230.081
1016,129.456,5.737,261.91,241.78799999999998,230.115
1017,129.532,5.725,261.86400000000003,241.84,230.14700000000002
1018,129.619,5.707999999999999,261.793,241.882,230.172
1019,129.725,5.69,261.697,241.926,230.18400000000003
1020,129.858,5.672000000000001,261.57599999999996,241.981,230.17700000000002
1021,130.02599999999998,5.657,261.431,242.05900000000003,230.145
1022,130.237,5.646,261.262,242.17,230.083
1023,130.502,5.642,261.07099999999997,242.326,229.985
1024,130.828,5.646,260.858,242.53,229.84799999999998
1025,131.205,5.6610000000000005,260.629,242.77700000000002,229.67700000000002
1026,131.62199999999999,5.687,260.388,243.055,229.482
1027,132.066,5.725,260.142,243.355,229.267
1028,132.523,5.772,259.894,243.667,229.042
1029,132.981,5.824,259.65,243.98,228.813
1030,133.427,5.877999999999999,259.416,244.285,228.58700000000002
1031,133.84699999999998,5.931,259.19599999999997,244.571,228.372
1032,134.22799999999998,5.979,258.997,244.828,228.175
1033,134.556,6.02,258.822,245.047,228.003
1034,134.819,6.051,258.678,245.217,227.864
1035,135.009,6.075,258.567,245.333,227.762
1036,135.134,6.0920000000000005,258.487,245.4,227.69299999999998
1037,135.20600000000002,6.103,258.434,245.428,227.65400000000002
1038,135.239,6.109,258.405,245.426,227.639
1039,135.26500000000001,6.1129999999999995,258.395,245.40200000000002,227.644
1040,135.308,6.114,258.403,245.364,227.66299999999998
1041,135.363,6.115,258.423,245.32299999999998,227.69299999999998
1042,135.421,6.1160000000000005,258.452,245.285,227.727
1043,135.476,6.117999999999999,258.486,245.261,227.763
1044,135.524,6.122999999999999,258.52299999999997,245.25900000000001,227.794
1045,135.57399999999998,6.131,258.558,245.287,227.81599999999997
1046,135.64600000000002,6.144,258.58799999999997,245.351,227.825
1047,135.745,6.162999999999999,258.613,245.447,227.824
1048,135.87,6.187,258.634,245.57,227.812
1049,136.01500000000001,6.2170000000000005,258.649,245.713,227.793
1050,136.17600000000002,6.247999999999999,258.66,245.87099999999998,227.768
1051,136.345,6.28,258.66700000000003,246.037,227.739
1052,136.518,6.31,258.66900000000004,246.207,227.707
1053,136.688,6.336,258.666,246.37400000000002,227.675
1054,136.85,6.356,258.66,246.533,227.643
1055,136.99699999999999,6.369,258.64799999999997,246.67700000000002,227.615
1056,137.125,6.374,258.633,246.80200000000002,227.59099999999998
1057,137.22899999999998,6.375,258.61400000000003,246.90200000000002,227.57299999999998
1058,137.311,6.372999999999999,258.593,246.981,227.56099999999998
1059,137.37699999999998,6.37,258.57099999999997,247.043,227.555
1060,137.43,6.3660000000000005,258.55,247.092,227.555
1061,137.474,6.365,258.532,247.13099999999997,227.56099999999998
1062,137.513,6.367000000000001,258.519,247.166,227.572
1063,137.55,6.372999999999999,258.512,247.199,227.588
1064,137.59199999999998,6.381,258.512,247.234,227.609
1065,137.643,6.391,258.522,247.27700000000002,227.636
1066,137.708,6.402,258.54400000000004,247.33,227.667
1067,137.792,6.415,258.578,247.39700000000002,227.703
1068,137.897,6.4270000000000005,258.626,247.482,227.743
1069,138.02100000000002,6.438,258.686,247.581,227.787
1070,138.16,6.4479999999999995,258.755,247.692,227.833
1071,138.308,6.456,258.83099999999996,247.81099999999998,227.88
1072,138.462,6.462000000000001,258.91,247.935,227.92700000000002
1073,138.618,6.466,258.991,248.05900000000003,227.97400000000002
1074,138.77,6.4670000000000005,259.07,248.18200000000002,228.018
1075,138.915,6.4639999999999995,259.145,248.299,228.05900000000003
1076,139.049,6.457999999999999,259.214,248.407,228.09599999999998
1077,139.166,6.449,259.27299999999997,248.502,228.128
1078,139.262,6.438,259.32099999999997,248.583,228.15400000000002
1079,139.335,6.426,259.35400000000004,248.644,228.172
1080,139.386,6.416,259.376,248.68900000000002,228.185
1081,139.418,6.4079999999999995,259.387,248.71900000000002,228.19099999999997
1082,139.434,6.403,259.389,248.734,228.19400000000002
1083,139.44,6.404,259.385,248.738,228.19299999999998
1084,139.452,6.41,259.377,248.731,228.18900000000002
1085,139.471,6.42,259.365,248.71599999999998,228.18400000000003
1086,139.49699999999999,6.434,259.353,248.69400000000002,228.17700000000002
1087,139.527,6.449,259.343,248.666,228.172
1088,139.56,6.466,259.335,248.635,228.167
1089,139.593,6.482,259.33299999999997,248.602,228.165
1090,139.626,6.497999999999999,259.337,248.56900000000002,228.165
1091,139.658,6.511,259.346,248.53799999999998,228.168
1092,139.689,6.522,259.358,248.511,228.173
1093,139.715,6.529,259.373,248.49,228.179
1094,139.73600000000002,6.5329999999999995,259.387,248.477,228.187
1095,139.75,6.532,259.399,248.47400000000002,228.195
1096,139.76500000000001,6.526,259.407,248.483,228.203
1097,139.789,6.515,259.409,248.50599999999997,228.21099999999998
1098,139.829,6.497000000000001,259.404,248.545,228.217
1099,139.888,6.475,259.39,248.602,228.22299999999998
1100,139.97,6.45,259.366,248.68,228.226
1101,140.076,6.422000000000001,259.328,248.778,228.227
1102,140.204,6.393,259.28,248.89700000000002,228.226
1103,140.35399999999998,6.365,259.221,249.035,228.22299999999998
1104,140.522,6.337000000000001,259.152,249.188,228.218
1105,140.70600000000002,6.312,259.07599999999996,249.355,228.21200000000002
1106,140.904,6.29,258.992,249.535,228.204
1107,141.113,6.268,258.903,249.72400000000002,228.196
1108,141.332,6.247999999999999,258.809,249.922,228.18599999999998
1109,141.558,6.23,258.712,250.125,228.176
1110,141.78799999999998,6.212000000000001,258.613,250.333,228.165
1111,142.02100000000002,6.194,258.512,250.543,228.15400000000002
